date,id_str,user_name,text,time,latitude,longitude,interest
2018-05-08,14466397.0,MauiBenjamin,what intelligent human being 🤙 🏽 kaanapali hawai,19:07:09,20.9348, -156.679,False
2018-05-08,277774695.0,celiahaveman,lahaina lalovely 🏝 🎨 🌺 lahaina hawai,19:06:32,20.8861, -156.675,False
2018-05-08,1296285120.0,JungleZipMaui,aloha getting day started junglezipmaui jungle zipline mau,19:01:07,20.9073535, -156.2291851,False
2018-05-08,162261574.0,MabelJazmin3,soooooo feminists 😂 😂 😂 🤣 🤣 🤣,18:45:49,20.9107, -156.376,False
2018-05-08,238455583.0,TweetsNotTwits,little beach makena sunday sunset nofilter latergram,18:44:47,20.7170707, -156.446438,False
2018-05-08,135421840.0,lilarianaf,i thank lucky stars everyday exist thank,18:32:07,20.68377868, -156.4417521,False
2018-05-08,396814134.0,AlikaHoomana,contact pick ups today 👍 🏽 drop spot wednesday,18:18:18,19.65, -155.994,False
2018-05-08,3311859264.0,brandspankingku,fun last night hawaii hawaiian music musician,18:06:32,20.9348, -156.679,False
2018-05-08,9.673541531975598e+17,_krishnajindal,😱 🌋 above one biggest active volcanoes hawaii sitting,18:02:04,19.64188, -155.99315,True
2018-05-08,2468489083.0,TiffanyChurchi2,silversword plantgrows top mauna hea hawaii it rare,17:44:53,20.88862, -156.46199,False
2018-05-08,109151794.0,joshbarut,⠀ ⠀ ⠀ “ true love stands ’ side good days,17:40:33,20.882982, -156.53550579,False
2018-05-08,60271468.0,ZhanderFiesta,flying clouds ☁ ️ smaller plane ✈ ️ got better views 🤙 🏾,17:12:49,21.13333333, -157.03333333,False
2018-05-08,373183485.0,JordanForth,fitness nutrition modern day religion check new,17:06:07,19.65, -155.994,True
2018-05-08,60271468.0,ZhanderFiesta,heading oahu son jhay r doctors 👨 ‍ ⚕ ️ appointment,17:06:05,21.152778, -157.096389,False
2018-05-08,2926207693.0,LostonLanai,so wants go exploring lanai hawaii explore,16:45:13,20.83333333, -156.93333333,False
2018-05-08,294171746.0,MaxxBuchanan,hana beautiful place • • • thedailyadventurer,16:35:12,20.77, -155.994,False
2018-05-08,125356347.0,katarinaofdnile,so many lessons accidents 🙏 🌬 babaramdass kapalua hawai,16:30:12,20.9967, -156.653,False
2018-05-08,23763778.0,magmarketing,spotted hawaii mag team site exciting event can ’,16:22:33,19.64188, -155.99315,False
2018-05-08,1962183522.0,picture_happy,the current volcanic activity big island hawai ’ got,16:19:41,19.39923, -155.287,True
2018-05-08,7.298781524120576e+17,lulo_swimwear,wake like ☀ ️ lulobabes bridgetbarry rocking indigo,13:28:35,19.64188, -155.99315,False
2018-05-08,41284028.0,thepartedpomp,cheekbones fleek already missing r amp r ’ time get,12:42:32,20.8861, -156.675,False
2018-05-08,45979358.0,DandyLyon74,we said fair well home leilani estates hawaii sunday,08:16:26,19.4735, -154.92,True
2018-05-08,45979358.0,DandyLyon74,we felt blessed one last cars get,08:16:23,19.4735, -154.92,False
2018-05-08,3048544857.0,googuns_lulz,bfcfcddaeadebbbebfecacbebafaadbffafdafebbfaaeef,07:49:00,19.99808817, -155.88096309,False
2018-05-08,89758588.0,MariahMkay,♋ 💙 🦀 🌊 maui hawaii cancer water watersign ocean beach,07:37:26,20.89963, -156.684853,False
2018-05-08,3579470353.0,Kitchen_Daoist,sometimes simplicity preparation never,07:29:52,19.9431, -155.79,False
2018-05-08,113808021.0,MGRanch,just posted video waikoloa beach big island hawai,07:22:05,19.9163848, -155.88579531,False
2018-05-08,245484435.0,SumoRick,dragon fruit cider back ola olabrew cider foodie yes,07:14:00,19.64647, -155.99808,False
2018-05-08,347021304.0,MorganVicJo,leave nothing footprints 👣 kill nothing time ☀ ️ 🌊 explore,07:11:29,19.90911245, -155.89905314,True
2018-05-08,3318479053.0,dirtymonkeymaui,it ’ whiskey monday ’ you better fill mans glass,06:59:53,20.87614, -156.68019,False
2018-05-08,16793409.0,Cimcie,today we saw a nēnē 🦆 👀 watchme nene haleakala haleakalā,06:46:14,20.76951362, -156.24264947,False
2018-05-08,176106184.0,Fioutiful,life beach napilibay napili beach maui hawaii usa,06:42:11,20.9949, -156.66634,False
2018-05-08,1894396488.0,iputdalexinflex,mondaymotivation live life enjoy moments 😻 know worth 💁,06:33:07,20.90358155, -156.48286343,False
2018-05-08,322284644.0,taydavies_,we survived road hana 🤙 🏼 waiʻanapanapa state par,06:21:25,20.7858, -155.997,False
2018-05-08,2528602472.0,Angelfacemu,before i go sleep i must say mcm none,06:05:59,20.8676, -156.67531,False
2018-05-08,14501644.0,mattical69,for pele ’ sake somebody ’ saved droid 🙁 🤖 🌋,05:38:48,19.64188, -155.99315,True
2018-05-08,351069189.0,jordansmiths,life easier beach 🌴 lahaina hawai,05:00:40,20.8861, -156.675,False
2018-05-08,294171746.0,MaxxBuchanan,wishing tropical beach without obligations,04:47:43,20.95216142, -156.68853616,False
2018-05-08,611985821.0,MarkBevan4,watching sunrise ft morning incredible,04:46:33,20.7137285, -156.250897,False
2018-05-08,8.001107202138726e+17,MNahidC,observing night nasa irtf nearly underway hopefully clear skies observations jupiter,04:36:51,19.8261359, -155.4722325,False
2018-05-08,997765932.0,MelanieWarner77,so excited begin day transformational retreat,04:36:04,20.8868816, -156.4774079,False
2018-05-08,46482375.0,ChoyToy915,🌋 a photo shot good friend dana december,04:25:53,19.32295283, -155.03289375,False
2018-05-08,66797474.0,k4silva,some may heard last week hawaii kilauea volcano,04:09:42,19.6211, -155.042,True
2018-05-08,142333436.0,philevansdesign,everyone left perfectly pristine footprints sand,04:07:23,20.99794, -156.66684,False
2018-05-08,232963409.0,Dj5etwal,atlanta ready “ another round ” gouyad saturday may,04:03:04,19.72365211, -155.06263068,False
2018-05-08,713090676.0,DeniseLaitinen,here pahoa community center update leilani lava,03:59:03,19.501, -154.953,True
2018-05-08,156789595.0,devshmev,pretty in pink • the vein running monstera leaf reminds,03:49:28,19.5325813, -154.9107513,False
2018-05-08,2801552867.0,Hellocouplecups,happy monday royalkonaresort konaroyalresort hawaiiwedding,03:29:43,19.63149, -155.98928,False
2018-05-08,17656530.0,dawniellerene,missing beachesbeforebateson toesinthesand sands,03:21:55,20.969418, -156.677782,False
2018-05-08,8844752.0,ahmadvaroqua,now i understand license plates hawai ’ rainbows,03:11:03,20.8936, -156.589,False
2018-05-08,618694209.0,Jordantmusic,maui always good vibes 📸 cheetono cirioussbvok,03:05:52,20.89359649, -156.48022599,False
2018-05-08,3178108559.0,WestinNanea,join us mauka makai delicious three course sunset menu,03:01:40,20.94242269, -156.69104576,False
2018-05-08,28028994.0,WestinKaanapali,sunsets paradise 🌴 🌺 westinkaanapali mauivacations vacationlife,02:47:34,20.93946854, -156.69201331,False
2018-05-08,40012546.0,AdrianNBCLA,someone told ’ going maui specifically wailea i,02:44:14,20.68303027, -156.44276845,False
2018-05-08,1526971268.0,lilScratchSniff,it hard knock life us pta pohakuloa training are,02:31:37,19.76670355, -155.58837891,False
2018-05-08,28669569.0,JanaMcMahon,making fried green tomatoes waianaegold kiawe flour my mama,02:28:43,20.7049, -156.44639,False
2018-05-08,40386028.0,konacoffeetea,join us wednesday mama night out,02:22:40,19.6448453, -155.9955216,False
2018-05-08,52498259.0,COGdesign,love prayers go family loved ones big,02:01:58,19.4735, -154.92,True
2018-05-08,238455583.0,TweetsNotTwits,wow juicy tastes like freshly squeezed sweet lime drinking land rainbows mauibrewingco,01:54:36,20.9729, -156.678,False
2018-05-08,2340179010.0,JamesAntony_,surreal views everywhere 😍 🐠 🐢 hawaii maui fisharefriends the,01:54:10,20.95362395, -156.68700285,False
2018-05-08,42154752.0,Westsidevibes,new item alert marleynatural hemp seed soap made w cold pressed,01:41:30,20.88237, -156.68095,False
2018-05-08,29776821.0,brigittybridge,aloha ‘ āina 🌊 🌴 🌺 sending love one favorite places,01:26:39,19.294793, -155.097679,False
2018-05-08,42410227.0,kellovinlife,such great day golf course super windy today,01:20:02,20.9348, -156.679,False
2018-05-08,33437372.0,AKLMaui,we seabury hall may th lavender products,01:06:59,20.73340003, -156.31940712,False
2018-05-08,453303348.0,STthre3,taking rest joeflateau gets one last,00:41:18,20.6540706, -156.44116353,False
2018-05-08,18195374.0,pagejeter,still head 🌊 🌊 maui hawaii travel explore hike beach coast,00:39:14,20.68377868, -156.4417521,False
2018-05-08,2959148923.0,MauiGarrett,more solar gear arrived teslamotors powerpacks ton panels,00:31:01,20.74945214, -156.43861771,False
2018-05-08,2959148923.0,MauiGarrett,loving upgrade alaskaair planes richardbranson plane,00:23:54,20.89159419, -156.43826633,False
2018-05-08,73549993.0,VeronicaLambHNL,i kicked back hilo airport bigisland standard snacks,00:23:47,19.7055, -155.086,True
2018-05-08,117628805.0,hannerJ,cowabunga dudeeeee 🤙 🤙 tmnt maui hawaii,00:20:27,20.8147, -156.625,False
2018-05-08,33437372.0,AKLMaui,one lavender ohana family friends puna,00:19:48,20.73340003, -156.31940712,False
2018-05-07,861553051.0,DabbleInTravel,my favorite açaí bowl maui 💕 açaí poké bowls two foods i,23:46:58,20.88237, -156.680954,False
2018-05-07,52243544.0,ahldesign,stage presence pc badmoonsaloon architecture archilovers,23:46:37,20.82757603, -156.32890057,False
2018-05-07,1488997081.0,kvstravel,wailea maui hawaii family honeymoon destinationwedding,23:39:22,20.68377868, -156.4417521,False
2018-05-07,7.800033021633536e+17,HIfreedive,i feel necessary apologize misinterpretation point,23:36:31,20.91174, -156.37774,False
2018-05-07,11275422.0,whistlerdev,staring beac,23:35:57,19.79240139, -156.0274886,False
2018-05-07,9.694287707455611e+17,visionary_coach,after traveling past days evacuated home,23:23:37,20.097952, -155.871263,False
2018-05-07,116923047.0,YNVUCLOTHING,we still cute french twist pants avaliable colors,23:21:55,20.8907108, -156.4644165,False
2018-05-07,2926207693.0,LostonLanai,lāna ’ views maui moloka ’ video lanai luckywelivehawaii,23:11:50,20.83026355, -156.92088294,False
2018-05-07,20118175.0,Nicknack784,morning views maui aloha you find,23:00:24,20.68081139, -156.44266279,False
2018-05-07,453303348.0,STthre3,last lunch maui fishtacos ono,22:55:15,20.7201405, -156.4464417,False
2018-05-07,606525786.0,namasteonmaui,seas day 💦 maui hawaii resortlife sheratonmaui mauiresorts,22:50:04,20.92781458, -156.69636248,False
2018-05-07,24751250.0,andriadacoolest,all travels past weeks interesting unique,22:44:03,20.8861, -156.675,False
2018-05-07,27929769.0,puredigitalmaui,🙏 🏽 😉 🤙 🏽 💦 casanovas casanov,22:32:10,20.85349, -156.31032,False
2018-05-07,3048544857.0,googuns_lulz,daacabcbfccdaadbffedceedeaaccaeadfaeddeacbc,22:10:00,19.66390165, -154.14928647,False
2018-05-07,34121751.0,nattikinz,mahalo hawaii back real world island mau,22:02:35,20.8868816, -156.4774079,False
2018-05-07,116923047.0,YNVUCLOTHING,proclubs arrived ynvuclothing mauimall ynvu ynvuhawaii,21:58:57,20.8907108, -156.4644165,False
2018-05-07,81869902.0,itsmejehn,stare wailuku heights hawai,21:57:54,20.8775, -156.519,False
2018-05-07,27066901.0,Will_Greer,pouring rain who cares workday k mauihumanesociety kapalua,21:55:00,20.9967, -156.653,False
2018-05-07,735449676.0,Maui_Resorts,💙 west mau,21:43:06,20.98590154, -156.66873096,False
2018-05-07,8.584399592876605e+17,otmvacations,hawaii one absolute fave honeymoon destinations love,21:40:37,19.64188, -155.99315,False
2018-05-07,42410227.0,kellovinlife,on course morning another beautiful day 😊 ☀ ️ 🌴 🏌 🏻 ‍ ♂ ️ maui vacation,21:36:08,20.9348, -156.679,False
2018-05-07,54316021.0,BANGATRAX,got boxes vinyl gold dropped yes i still collect,21:29:16,20.90383586, -156.48561567,False
2018-05-07,3160074564.0,gowikifresh,remember big buggahs we got bogo free side guac today,21:12:55,19.71218, -155.07635,False
2018-05-07,84255396.0,lindsaymrk,🚗 🌴 kailua kona hawai,20:54:58,19.65, -155.994,False
2018-05-07,135978213.0,MauiYogaLIVE,🤙 🏼 aloha vibz 🏝 mondayblues kihei hawai,20:42:48,20.7591, -156.457,False
2018-05-07,176130205.0,RoseLerner,so excite honeymoonconfectionery kaanapali hawai,20:36:06,20.9348, -156.679,False
2018-05-07,2479878103.0,BrigetteNamata,😳 this residents leilani estates seeing county officials,20:12:55,19.4735, -154.92,True
2018-05-07,176130205.0,RoseLerner,who going write romance duke kaanapali hawai,20:08:12,20.9348, -156.679,False
2018-05-07,247994343.0,huenot,happy aloha monday here ’ second diversion day 🌊,20:00:42,20.69, -156.43889,False
2018-05-07,415178665.0,TylerBurke7,just posted video the big island hawai,19:58:49,19.99806, -155.81602,False
2018-05-07,68403019.0,telizs3,pics visit volcanoes national park halemaumau crater,19:55:20,19.39923, -155.287,True
2018-05-07,42877112.0,j7l7,hibiscus flower flowers nature colors colours,19:34:00,20.88440585, -156.48942812,False
2018-05-07,25835243.0,elikapeka88,hard believe years ago amazing lil,19:25:57,20.93946854, -156.69201331,False
2018-05-07,15794847.0,kennedy_karate,maui beach island mau,19:05:02,20.8868816, -156.4774079,False
2018-05-07,2959148923.0,MauiGarrett,day home crossfit sesh crossfitupcountrymaui,19:00:55,20.87527778, -156.34222222,False
2018-05-07,471551273.0,Smmarsh402,hawaii maui lastday backtoreality grand wailea a waldorf astoria resor,18:59:11,20.68434638, -156.441257,False
2018-05-07,161964099.0,FamilyProgramHI,our thoughts love mana big island hawaii,18:58:42,19.56666667, -155.5,False
2018-05-07,2388778615.0,kena_omalley,maui piece heart 🌴 🌺 ☀ ️ mau,18:58:21,20.68377868, -156.4417521,False
2018-05-07,118513852.0,BalloonMagicGuy,pikachu i choose balloontwistershawaii balloontwisting balloonanimals,18:57:30,20.827179, -156.514779,False
2018-05-07,414580916.0,Nokaoibabyrents,makena surf wailea makena hawai,18:47:45,20.69, -156.43889,False
2018-05-07,247994343.0,huenot,let us climb you pool 💋 island mau,18:42:56,20.8868816, -156.4774079,False
2018-05-07,1075448558.0,emmgrace2,hurry i used smiling hawaiian island,18:42:44,19.64188, -155.99315,False
2018-05-07,798002978.0,Rosapena69,aloha maui hawaii en kapalua hawai,18:32:51,20.9967, -156.653,False
2018-05-07,58750953.0,amauiweddingday,there something pure bouquet ⠀ mauiweddingplanner tent,18:28:59,20.8861, -156.675,False
2018-05-07,3962105413.0,kahiligolfmaui,get golf ready accompany us month player development month,18:20:47,20.827179, -156.514779,False
2018-05-07,125356347.0,katarinaofdnile,appreciating makes us equally perfect far enriching,18:12:47,20.9967, -156.653,False
2018-05-07,37758023.0,FSLanai,our version monday blues photo sweetheart rock pu ’ u pehe,18:07:58,20.83333333, -156.93333333,False
2018-05-07,162261574.0,MabelJazmin3,sunset beach godscreation perfection,17:53:20,20.6575, -156.445,False
2018-05-07,162261574.0,MabelJazmin3,disfrutando bigbeachmaui hawaii con mi hermoso,17:45:39,20.632483, -156.447802,False
2018-05-07,261098291.0,blongchang,eerie hilo hawai,17:44:36,19.7055, -155.086,False
2018-05-07,270742428.0,IAMTHELAB,in effort reduce noise negativity increase creative,16:35:33,19.4982, -155.904,False
2018-05-07,8.850898400139551e+17,HotSeatHawaii,hotseathawaii bruceomori photo featured cover today latimes,16:16:44,19.501, -154.953,False
2018-05-07,146108105.0,adunni66,be safe you ’ thoughts bigisland hawaii kilauea waipio valle,15:55:18,20.1197, -155.593,True
2018-05-07,109151794.0,joshbarut,⠀ ⠀ ⠀ reaching outmakena landing beach parkmakena maui,15:48:01,20.6540706, -156.44116353,False
2018-05-07,39884113.0,CallawayGable,happy anniversary shaila steven i ’ believe magical,15:24:21,20.9258404, -156.3291168,False
2018-05-07,3318479053.0,dirtymonkeymaui,rampage live thursday may th no cover 👊 let ’ rock dirtymonkeymaui,15:19:47,20.8861, -156.675,False
2018-05-07,375220320.0,MrRobertScott,“ mahalo hardest act follow ” 🎬 🌴 the ritz carlton kapalu,15:14:06,21.0008086, -156.6538499,False
2018-05-07,34841978.0,barthafeman,on maui right boy zander we getting father son,15:10:14,20.8861, -156.675,False
2018-05-07,261098291.0,blongchang,to put perspective island,14:19:46,19.66058, -155.12304,False
2018-05-07,221399915.0,KelseyMarier,not sorry hawaii posts i love place much,12:57:46,20.9107, -156.376,False
2018-05-07,245484435.0,SumoRick,john mcenroe yelling chair umpire champions cup mauna,12:40:33,19.94619956, -155.8667127,False
2018-05-07,58562147.0,talonreid,private plane yesterday around erupting volcano 🌋 amazing,12:25:47,19.66965999, -156.02117059,True
2018-05-07,2485967389.0,jt65turner,lighted banyan tree gannon ’ estate in makawao justgoshoot mauilifeshots,12:03:01,20.85361111, -156.31694444,False
2018-05-07,354072217.0,MrChunkyExpress,slow steady wins race maui turtlebeach seaturtle beautifulday,11:51:14,20.9107, -156.376,False
2018-05-07,50324861.0,AlexVNolan,man crushed studly sea 🌊 god emerging waves the adventures,11:31:17,20.69138479, -156.44388733,True
2018-05-07,35183515.0,sunshinejaxon,eastmeetswest kahului hawai,09:58:56,20.8818, -156.467,False
2018-05-07,35183515.0,sunshinejaxon,sideboobsunday kahului hawai,09:29:59,20.8818, -156.467,False
2018-05-07,2388778615.0,kena_omalley,laughing i got burnt first day write paper a,09:02:46,20.71255, -156.44364,False
2018-05-07,76399443.0,PaddleHi,g o i n g p r o mindsurf starboardsup miniwave livethetikilife,08:58:06,19.56666667, -155.5,True
2018-05-07,735388292.0,HawaiiStateGolf,congrats tiffany chan hong kong qualifying u s women,08:43:41,20.9179979, -156.69132154,False
2018-05-07,780723008.0,TsunamiiBravo,a prayer hawaii the light god surrounds you … ka malamalama ke,08:39:21,19.64188, -155.99315,False
2018-05-07,98078157.0,sensorpixel,have wonderful start new week a wonderful maui beach reception,08:29:43,20.6575, -156.445,False
2018-05-07,20118175.0,Nicknack784,perfect ending day jacknealy maui,08:25:14,20.68081139, -156.44266279,False
2018-05-07,21362404.0,Kurtkeller21,not welcome lei around neck also ring around,08:06:20,20.8868816, -156.4774079,False
2018-05-07,21362404.0,Kurtkeller21,not welcome lei around neck ring around,08:00:12,20.8868816, -156.4774079,False
2018-05-07,72107145.0,djblastmaui,june nd rd annual prince tribute charleysmaui princetribute,07:41:18,20.91636, -156.3804,False
2018-05-07,944132588.0,domi_knight,honu amp pōpoki paia hawai,07:37:52,20.9107, -156.376,False
2018-05-07,735388292.0,HawaiiStateGolf,congrats sam cyr chris stutts advancing pjjvhzvq sectional,07:15:08,20.9179979, -156.69132154,False
2018-05-07,893280541.0,KrizkyV,boom hawaiian island,07:09:04,19.64188, -155.99315,False
2018-05-07,176106184.0,Fioutiful,hiking beach wild jungle forest honoluabay trees maui,07:01:24,20.937426, -156.690079,False
2018-05-07,2360031362.0,TimeforYOUfit,pouracoldone your brewers take control rays clinched,06:55:11,20.894704, -156.48775,False
2018-05-07,465058182.0,allkinecrossfit,encourage raise strong learn healthy habits,06:54:33,20.90556, -156.48851,False
2018-05-07,144576109.0,SkipRockDistill,got tiki af today playing tourist beach yeah pretty delicious,06:48:46,20.93191238, -156.69241698,False
2018-05-07,14837934.0,richienorton,pray big island 🙏 🔥 🤙 🏾 hawaii volcano volcanonationalpark the big,06:43:29,19.99806, -155.81602,True
2018-05-07,9.277316749216317e+17,katiesellsmaui,best way end busy day 👌 🏼 hope everyone great weekend andaz maui,06:30:49,20.692604, -156.442535,False
2018-05-07,2751117794.0,byroncelebrant1,just taking easy today loving spirit hawaii thanksmaui,06:17:35,20.7591, -156.457,False
2018-05-07,2340179010.0,JamesAntony_,when ’ beach chairs 🌅 🌴 hawaii maui travel kaanapali,06:05:15,20.9348, -156.679,False
2018-05-07,2169748033.0,awardmagic,aloha aloha state travel rainbow thegoodlife hawaii,05:44:49,20.9107, -156.376,False
2018-05-07,176130205.0,RoseLerner,sunset honeymoonconfectionery kaanapali hawai,05:26:45,20.9348, -156.679,False
2018-05-07,58562147.0,talonreid,mahalo girl madison sending back la laki maikaʻi,05:06:56,20.89861111, -156.43055556,False
2018-05-07,372669565.0,rollswithit808,pu ’ uwa ’ awa ’ boyscouts camping trip past weekend son this,05:06:19,19.8087484, -155.8405664,False
2018-05-07,1894396488.0,iputdalexinflex,recovering yesterday shenanigans bullymom luckywelivehawaii,04:40:00,20.7237706, -156.4475995,False
2018-05-07,176130205.0,RoseLerner,this koi ready close honeymoonconfectionery kaanapali hawai,04:28:17,20.9348, -156.679,False
2018-05-07,47749806.0,senshine,i morimoto maui kula h,04:27:45,20.69245901, -156.44325384,False
2018-05-07,268352653.0,MaliaInMotion,rain shine sunday mornings trails mauirunco ohana leave,04:17:43,20.83208576, -156.27532174,True
2018-05-07,46746174.0,davidyanez,enjoying hawaii thebigisland two days healing services,04:14:23,19.13664, -155.50421,False
2018-05-07,25161969.0,ShaneDoesLA,turns nude beach shane ’ happy place richard hatch knew,04:14:21,20.7170707, -156.446438,False
2018-05-07,916221392.0,antonioagosto,i dope weekend tantriqhawaii family capturing maui ’,04:05:31,20.89359649, -156.48022599,False
2018-05-07,2360031362.0,TimeforYOUfit,baseball lights beer mauiadultbaseballleague,04:02:54,20.894704, -156.48775,False
2018-05-07,140547354.0,LisRomeritox,😱 😱 😱 repost aguilanoticiasv get repost ・ ・ ・ impresionantes imágenes de la,03:45:06,19.64188, -155.99315,False
2018-05-07,140547354.0,LisRomeritox,😱 🔥 esta vaina apasiona la naturaleza es uff repost digitalweb,03:38:13,19.64188, -155.99315,False
2018-05-07,140547354.0,LisRomeritox,😱 la naturaleza es increíble 😱 😱 😱 🔥 🔥 🔥 ⚫ ️ repost univision,03:22:41,19.64188, -155.99315,False
2018-05-07,63664352.0,KalenaLangford,super love two happy mine 💙 kailua kona hawai,03:20:04,19.65, -155.994,False
2018-05-07,20118175.0,Nicknack784,we made officially vacation and sun,03:16:58,20.68081139, -156.44266279,False
2018-05-07,606525786.0,namasteonmaui,be smart 😬 marriott maui ocean clu,03:16:27,20.9167, -156.69526,False
2018-05-07,23034696.0,jodosrice,drinking kanaha blonde ale konabrewingco pikake — axzq,03:15:40,20.9559, -156.686,False
2018-05-07,37758023.0,FSLanai,sundays sake lanai sip different moalsinc sakes learn,03:11:37,20.74024162, -156.89549446,False
2018-05-07,84197296.0,soniafarooq,thank god kilauea waited us leave exploded 🌋 what,02:54:55,19.4205571, -155.2891501,True
2018-05-07,21226961.0,Mr2theP,smoke smoke smoke kev stylemedia darrenvegas islandfever 🅿 ️ 🌴 👁 haiku hawai,02:50:53,20.9175, -156.32583333,False
2018-05-07,3579470353.0,Kitchen_Daoist,kohala sunset chilled rum cocktail served hawaiian style click,02:50:23,19.99806, -155.81602,False
2018-05-07,40012546.0,AdrianNBCLA,feeling grateful another weekend comes end thankful family,02:20:55,20.6575, -156.445,False
2018-05-07,14466397.0,MauiBenjamin,maui kombucha amp sushi rainy day haiku dad amp daughter sunday 🤙 🏽,02:20:03,20.91404311, -156.32278919,False
2018-05-07,78695524.0,JoshMarburger,rad air kaika milanio islandlifeskateboardsmaui hitechsurf joshmarburger,02:04:14,20.89361111, -156.48444444,False
2018-05-07,78695524.0,JoshMarburger,stoked partner great people joshmarburger action lots,01:57:25,20.89361111, -156.48444444,False
2018-05-07,184891549.0,bram_laenen,life ’ beach crazy weather big island from morning till,01:56:43,19.866667, -155.95,False
2018-05-07,21444798.0,CAMILMUSIC,just like life real make real negativity,01:46:38,19.64188, -155.99315,False
2018-05-07,249924919.0,hall476,a lazy afternoon hawaii bigisland fairmontorchid hall fairmont,01:43:21,19.95134158, -155.86034511,True
2018-05-07,3048544857.0,googuns_lulz,faccebcbccecfffbddedbcacdaecbabcbac,01:32:00,18.34947164, -152.08868725,False
2018-05-07,56431420.0,freealyssa,the colors mountains clouds oahu viewing pleasure,01:17:46,19.5833, -155.969,False
2018-05-07,7.675854017877238e+17,Poggenpohl_HI,checking amazing oceanfront maui condo designed several years,01:12:57,20.7591, -156.457,True
2018-05-07,467851995.0,Maverick_Events,another productive day team maverick maverick events maverickevents,00:53:18,19.9240327, -155.88749886,False
2018-05-07,28766392.0,WestCstStruttin,shave ice mango lychee amp guava w li hing mui reduction drizzle,00:47:49,20.87522, -156.67924,False
2018-05-07,13335.0,BillAdams,on edge halema uma u crater kalaimoku advisor king makes,00:43:31,19.41, -155.286,True
2018-05-07,30883871.0,wubbi,mauna loa letting steam hawaii island,00:40:02,19.56666667, -155.5,False
2018-05-07,18905931.0,jondavisphoto,tiny candycaneshrimp tide pools maui snorklife kanahena hawai,00:36:37,20.6217, -156.441,False
2018-05-07,28766392.0,WestCstStruttin,cajun style charbroiled snapper w slaw amp cajun rice 🤘 🏼 🤙 🏼 maui paia,00:32:33,20.91596622, -156.38121608,False
2018-05-07,33437372.0,AKLMaui,our lovely lavender body butter creme oz made organic,00:21:37,20.73340003, -156.31940712,False
2018-05-07,123938204.0,EhikuRademacher,these images surreal 🌋 many displaced others,00:15:30,19.49197568, -155.16487645,False
2018-05-07,2610966740.0,NJ_Surf_Fitness,throwback makaiadventures amazing tours keep maui,00:09:45,20.87209, -156.67885,False
2018-05-07,2375675323.0,ooomarrr18,drinking lavaman red ale konabrewingco laniakea cafe,00:01:37,19.7354, -156.041,False
2018-05-06,18994076.0,graceeplease,and i work damn hard i could,23:46:19,20.9348, -156.679,False
2018-05-06,2375675323.0,ooomarrr18,drinking hanalei island ipa konabrewingco laniakea cafe,23:27:55,19.7354, -156.041,False
2018-05-06,42410227.0,kellovinlife,life right 😊 perfect so grateful able come back,23:26:02,20.9348, -156.679,False
2018-05-06,2337400094.0,KauCoffeeMill1,photos yesterday hugely successful kau coffee festival,23:25:50,19.204109, -155.479005,False
2018-05-06,11992992.0,jengraf,such good times hanging lovely ladies maui brewing c,23:24:06,20.74945214, -156.43861771,False
2018-05-06,116923047.0,YNVUCLOTHING,we still cute hot rod sally dress come check available,23:06:10,20.8907108, -156.4644165,False
2018-05-06,2169748033.0,awardmagic,how ’ your monday going keep dreaming diving next trip,22:47:54,20.63083333, -156.49527778,False
2018-05-06,2375675323.0,ooomarrr18,falling style skylinezipline skylineecoadventures maui mauizipline,22:45:57,20.7677343, -156.29167636,False
2018-05-06,798002978.0,Rosapena69,napalibeach maui hawaii en napili bay beac,22:44:19,20.9949, -156.66634,False
2018-05-06,465058182.0,allkinecrossfit,taking care mental physical spiritual health helps bring focus,22:42:29,20.90556, -156.48851,False
2018-05-06,2375675323.0,ooomarrr18,drinking black sand porter konabrewingco laniakea cafe,22:23:10,19.7354, -156.041,False
2018-05-06,11275422.0,whistlerdev,laptop cas,22:17:08,19.96353052, -155.85473295,False
2018-05-06,58562147.0,talonreid,last day beautiful beaches 🤙 🏊 ‍ ♂ ️ maui hawaii islandlife maui,22:04:47,20.9967, -156.653,False
2018-05-06,1894396488.0,iputdalexinflex,so good see guys last night miss braddahs shniiggz lbl,21:58:21,20.90302, -156.48305,False
2018-05-06,41252382.0,xtina1780,i always try sit close ocean i,21:50:25,20.68762675, -156.44313433,False
2018-05-06,29855388.0,bcliff84,baby brother coming bench four seasons,21:44:52,20.68081139, -156.44266279,True
2018-05-06,36803873.0,Don_Knight,somebody ’ please find sport i might somehow lose one,21:38:17,20.8868816, -156.4774079,False
2018-05-06,58075612.0,HRinHeelsLLC,kona good us 💜 🥥 🏝 🍹 kailua kona,21:37:06,19.65, -155.994,False
2018-05-06,23034696.0,jodosrice,friends sunsets hula dancers old lahaina lua,21:27:57,20.88581, -156.68535,True
2018-05-06,25161969.0,ShaneDoesLA,naked ocean day decided get dolled,21:22:44,20.7591, -156.457,False
2018-05-06,111783399.0,USTAHawaii,thank jim courier amp tommy haas playing kids invesco,21:16:53,19.94138374, -155.86262757,False
2018-05-06,16793409.0,Cimcie,🌴 i got show jason magical place i ’ going since i kid a,21:15:38,20.6394, -156.125,False
2018-05-06,28669569.0,JanaMcMahon,roasting yellow beans weekly meals meal prep essential it,21:12:18,20.7591, -156.457,True
