id_str,screen_name,created_at,latitude,longitude,text
713090676,DeniseLaitinen,Tue May 08 03:59:03 +0000 2018,19.501, -154.953,Here at the Pahoa Community Center for an update on the Leilani lava
156789595,devshmev,Tue May 08 03:49:28 +0000 2018,19.5325813, -154.9107513,Pretty In Pink•The vein running down this monstera leaf reminds me
241679357,DamienAwai,Tue May 08 03:31:30 +0000 2018,20.84899058, -156.50721138,Did someone say #happyhour ? sanoe_awai @millhousemaui
2801552867,Hellocouplecups,Tue May 08 03:29:43 +0000 2018,19.63149, -155.98928,Happy Monday! royalkonaresort #konaroyalresort #hawaiiwedding
17656530,dawniellerene,Tue May 08 03:21:55 +0000 2018,20.969418, -156.677782,Missing this.#BeachesBeforeBateson #ToesInTheSand @ Sands of
1028948450,MauiDarci,Tue May 08 03:15:08 +0000 2018,20.78446, -156.46577,Don’t worry #princess ... one day YOU’ll be the #bride and Mommy
8844752,ahmadvaroqua,Tue May 08 03:11:03 +0000 2018,20.8936, -156.589,Now I understand why the license plates in Hawai’i have rainbows on
25859302,sdbrady,Tue May 08 03:08:28 +0000 2018,19.9431, -155.79,"Looks like it’s settling down on the lava front. @ Waikoloa, Hawai"
618694209,Jordantmusic,Tue May 08 03:05:52 +0000 2018,20.89359649, -156.48022599,MAUI ALWAYS GOOD VIBES!  📸by @cheetono.  @CiriousSBVOK
3178108559,WestinNanea,Tue May 08 03:01:40 +0000 2018,20.94242269, -156.69104576,Join us at Mauka Makai for the delicious three course sunset menu.
28028994,WestinKaanapali,Tue May 08 02:47:34 +0000 2018,20.93946854, -156.69201331,Sunsets in paradise 🌴🌺#westinkaanapali #mauivacations #vacationlife
40012546,AdrianNBCLA,Tue May 08 02:44:14 +0000 2018,20.68303027, -156.44276845,"Someone told me he’s going to Maui, specifically Wailea. I"
1526971268,lilScratchSniff,Tue May 08 02:31:37 +0000 2018,19.76670355, -155.58837891,It's a hard knock life for us #PTA @ Pohakuloa Training Are
28669569,JanaMcMahon,Tue May 08 02:28:43 +0000 2018,20.7049, -156.44639,Making fried green tomatoes with waianaegold kiawe flour. My mama is
1483621586,HappyMonkey604,Tue May 08 02:25:24 +0000 2018,20.94242269, -156.69104576,Just posted a video @ The Westin Nanea Ocean Villa
40386028,konacoffeetea,Tue May 08 02:22:40 +0000 2018,19.6448453, -155.9955216,Join us this Wednesday for Mama's Night Out
2557950577,henrymortega1,Tue May 08 02:02:52 +0000 2018,19.9163848, -155.88579531,Views #hawaii #vacation ❤️ @ Waikoloa
52498259,COGdesign,Tue May 08 02:01:58 +0000 2018,19.4735, -154.92,my love and prayers go out to my family and loved ones on the big
238455583,TweetsNotTwits,Tue May 08 01:54:36 +0000 2018,20.9729, -156.678,"Wow, this is so juicy! Tastes like a freshly squeezed sweet lime. - Drinking a Land of Rainbows by @MauiBrewingCo a"
2340179010,JamesAntony_,Tue May 08 01:54:10 +0000 2018,20.95362395, -156.68700285,Surreal views everywhere. 😍🐠🐢 #hawaii #maui #fisharefriends @ The
519146710,MarkOwnsUrFace,Tue May 08 01:47:14 +0000 2018,20.8868816, -156.4774079,Sunrise at Haleakala Crater @ Island of
42154752,Westsidevibes,Tue May 08 01:41:30 +0000 2018,20.88237, -156.68095,NEW ITEM ALERT!!! marleynatural Hemp Seed Soap made w/ Cold Pressed
519146710,MarkOwnsUrFace,Tue May 08 01:35:34 +0000 2018,20.8868816, -156.4774079,Just posted a photo @ Island of Mau
519146710,MarkOwnsUrFace,Tue May 08 01:33:46 +0000 2018,20.7137285, -156.250897,Maui Sunrise @ Haleakala Crate
519146710,MarkOwnsUrFace,Tue May 08 01:33:46 +0000 2018,20.7137285, -156.250897,Maui Sunrise @ Haleakala Crate
76147467,sunflwer1975,Tue May 08 01:31:01 +0000 2018,19.5113057, -154.8357826,As soon as I settle down so does #Wobbles #CatsOfCinderland
29776821,brigittybridge,Tue May 08 01:26:39 +0000 2018,19.294793, -155.097679,Aloha ‘āina 🌊🌴🌺..sending all my love to one of my favorite places
42410227,kellovinlife,Tue May 08 01:20:02 +0000 2018,20.9348, -156.679,"Such a great day on the golf course, it was super windy today but"
1483621586,HappyMonkey604,Tue May 08 01:07:23 +0000 2018,20.94242269, -156.69104576,Baby's first waterslide @ The Westin Nanea Ocean Villa
33437372,AKLMaui,Tue May 08 01:06:59 +0000 2018,20.73340003, -156.31940712,We will be at Seabury Hall on May 12th with all of our lavender products!
494050767,Urban_Driven,Tue May 08 01:01:28 +0000 2018,20.9317474, -156.69246159,These vibes. Traveling Creative. Writing tomorrow’s vibes. #hawaii
453303348,STthre3,Tue May 08 00:41:18 +0000 2018,20.6540706, -156.44116353,Taking a rest while @joeflateau gets one last
18195374,pagejeter,Tue May 08 00:39:14 +0000 2018,20.68377868, -156.4417521,Still here in my head. 🌊🌊 #maui #hawaii #travel #explore #hike #beach #coast
2959148923,MauiGarrett,Tue May 08 00:31:01 +0000 2018,20.74945214, -156.43861771,More #solar gear has arrived teslamotors #powerpacks and a ton more #panels
2959148923,MauiGarrett,Tue May 08 00:23:54 +0000 2018,20.89159419, -156.43826633,"Loving the #upgrade on @alaskaair planes, it was an @richardbranson #plane"
73549993,VeronicaLambHNL,Tue May 08 00:23:47 +0000 2018,19.7055, -155.086,I'm kicked back in the Hilo airport #bigisland with my standard snacks
117628805,hannerJ,Tue May 08 00:20:27 +0000 2018,20.8147, -156.625,Cowabunga dudeeeee! 🤙🤙  #tmnt #maui #hawaii
33437372,AKLMaui,Tue May 08 00:19:48 +0000 2018,20.73340003, -156.31940712,One of our own from our lavender Ohana has family and friends in Puna where
44781746,zeketomaselli,Tue May 08 00:13:51 +0000 2018,19.83666667, -155.10527778,Look who just applied for his passport to go to
861553051,DabbleInTravel,Mon May 07 23:46:58 +0000 2018,20.88237, -156.680954,My favorite açaí bowl in Maui 💕 Açaí and poké bowls were the two foods I
52243544,ahldesign,Mon May 07 23:46:37 +0000 2018,20.82757603, -156.32890057,stage presence ..PC: badmoonsaloon.#architecture #archilovers
1488997081,kvstravel,Mon May 07 23:39:22 +0000 2018,20.68377868, -156.4417521,#Wailea #Maui #Hawaii #Family #Honeymoon #DestinationWedding
780003302163353602,HIfreedive,Mon May 07 23:36:31 +0000 2018,20.91174, -156.37774,I feel it necessary to apologize for any misinterpretation of Point 5.) from
11275422,whistlerdev,Mon May 07 23:35:57 +0000 2018,19.79240139, -156.0274886,Staring at the beac
1483621586,HappyMonkey604,Mon May 07 23:29:14 +0000 2018,20.93946854, -156.69201331,Just posted a video @ The Westin Ka'anapali Ocean Resort Villa
969428770745561088,visionary_coach,Mon May 07 23:23:37 +0000 2018,20.097952, -155.871263,"After traveling for the past 3 days, having been evacuated from my home and"
15246236,Randall_Shirley,Mon May 07 23:19:57 +0000 2018,19.48333333, -155.6,It’s #MahaloMonday. I’m grateful to live alongside the world’s most active
414227956,NaomiCooper808,Mon May 07 23:11:57 +0000 2018,19.932, -155.865,"#Beach #BigIslandStyle @ Puako, Hawai"
2926207693,LostonLanai,Mon May 07 23:11:50 +0000 2018,20.83026355, -156.92088294,Lāna’i Views ... Maui to Moloka’i #video #lanai #luckywelivehawaii
241679357,DamienAwai,Mon May 07 23:06:00 +0000 2018,20.9086, -156.488,Going #back2seatac #maui #seattle #getting ready to post the #showinfo
20118175,Nicknack784,Mon May 07 23:00:24 +0000 2018,20.68081139, -156.44266279,Morning views from Maui. Aloha. You can find
453303348,STthre3,Mon May 07 22:55:15 +0000 2018,20.7201405, -156.4464417,Last lunch in Maui #fishtacos #ono
606525786,namasteonmaui,Mon May 07 22:50:04 +0000 2018,20.92781458, -156.69636248,Seas the day 💦 #maui #hawaii #resortlife #sheratonmaui #mauiresorts
24751250,andriadacoolest,Mon May 07 22:44:03 +0000 2018,20.8861, -156.675,"All my travels these past few weeks have been interesting, unique, and at"
18829708,rodney_o,Mon May 07 22:35:01 +0000 2018,19.204109, -155.479005,"First time seeing coffee blossoms. @ Pahala, Hawai"
18829708,rodney_o,Mon May 07 22:33:09 +0000 2018,19.274, -155.4565,Scene from the @kaucoffeefest @ Ka'u Coffee Festiva
27929769,puredigitalmaui,Mon May 07 22:32:10 +0000 2018,20.85349, -156.31032,🙏🏽😉🤙🏽💦 #casanovas @ Casanov
879412700786245632,DougTho89360871,Mon May 07 22:21:44 +0000 2018,19.6681194, -156.0001984,Just got called. The ticket was issued  @
310708166,SkylarPeterson,Mon May 07 22:10:56 +0000 2018,20.94242269, -156.69104576,Just posted a photo @ The Westin Nanea Ocean Villa
310708166,SkylarPeterson,Mon May 07 22:10:56 +0000 2018,20.94242269, -156.69104576,Just posted a photo @ The Westin Nanea Ocean Villa
34121751,nattikinz,Mon May 07 22:02:35 +0000 2018,20.8868816, -156.4774079,"Mahalo Hawaii, now back to the real world @ Island of Mau"
81869902,itsmejehn,Mon May 07 21:57:54 +0000 2018,20.8775, -156.519,"Stare. @ Wailuku Heights, Hawai"
27066901,Will_Greer,Mon May 07 21:55:00 +0000 2018,20.9967, -156.653,"Pouring rain?  Who cares. Workday 5K for the #mauihumanesociety @ Kapalua,"
735449676,Maui_Resorts,Mon May 07 21:43:06 +0000 2018,20.98590154, -156.66873096,💙 @ West Mau
858439959287660545,otmvacations,Mon May 07 21:40:37 +0000 2018,19.64188, -155.99315,#Hawaii is one of our absolute fave #honeymoon destinations - we love that
42410227,kellovinlife,Mon May 07 21:36:08 +0000 2018,20.9348, -156.679,On the course this morning!  Another beautiful day!!😊☀️🌴🏌🏻‍♂️#maui #vacation
54316021,BANGATRAX,Mon May 07 21:29:16 +0000 2018,20.90383586, -156.48561567,Got me 2 boxes of vinyl gold dropped off to me! (Yes I still collect
3160074564,gowikifresh,Mon May 07 21:12:55 +0000 2018,19.71218, -155.07635,Remember these big buggahs? We got more for you! BOGO free side of GUAC today
84255396,lindsaymrk,Mon May 07 20:54:58 +0000 2018,19.65, -155.994,"🚗🌴 @ Kailua-Kona, Hawai"
135978213,MauiYogaLIVE,Mon May 07 20:42:48 +0000 2018,20.7591, -156.457,"🤙🏼Aloha vibz🏝#mondayblues @ Kihei, Hawai"
25859302,sdbrady,Mon May 07 20:39:43 +0000 2018,19.9240327, -155.88749886,New Galvanic Spa coming 2018 👍😎 @ Hilton Waikoloa Villag
176130205,RoseLerner,Mon May 07 20:36:06 +0000 2018,20.9348, -156.679,"SO EXCITE  #honeymoonconfectionery @ Kaanapali, Hawai"
241679357,DamienAwai,Mon May 07 20:33:57 +0000 2018,19.4735, -154.92,#Repost dbphotogallery Check this guy out #hustling to map out some live
2479878103,BrigetteNamata,Mon May 07 20:12:55 +0000 2018,19.4735, -154.92,😳 This is what residents at Leilani Estates are seeing. County officials are
176130205,RoseLerner,Mon May 07 20:08:12 +0000 2018,20.9348, -156.679,"Who's going to write me a romance about this duke?? @ Kaanapali, Hawai"
247994343,huenot,Mon May 07 20:00:42 +0000 2018,20.69, -156.43889,Happy Aloha Monday! Here’s you 60 second diversion of the day. 🌊 @
415178665,TylerBurke7,Mon May 07 19:58:49 +0000 2018,19.99806, -155.81602,Just posted a video @ The Big Island of Hawai
68403019,telizs3,Mon May 07 19:55:20 +0000 2018,19.39923, -155.287,Pics from a visit to Volcanoes National Park in 1995 of Halemaumau Crater.
285555348,RobertJohnCook,Mon May 07 19:39:02 +0000 2018,19.49332, -155.9177599,"My project, Optimistic Vibe, made it into today’s newspaper. My phone is"
42877112,j7l7,Mon May 07 19:34:00 +0000 2018,20.88440585, -156.48942812,#hibiscus #flower #flowers #nature #colors #colours
25835243,elikapeka88,Mon May 07 19:25:57 +0000 2018,20.93946854, -156.69201331,Hard to believe 25 years ago this amazing lil
9389942,chrisjb,Mon May 07 19:15:22 +0000 2018,20.02027778, -155.66777778,"Just posted a photo @ Waimea, Hawaii County, Hawai"
15794847,kennedy_karate,Mon May 07 19:05:02 +0000 2018,20.8868816, -156.4774079,#maui #beach @ Island of Mau
2959148923,MauiGarrett,Mon May 07 19:00:55 +0000 2018,20.87527778, -156.34222222,1 day at #home and 1 #crossfit #sesh crossfitupcountrymaui now off to the
471551273,Smmarsh402,Mon May 07 18:59:11 +0000 2018,20.68434638, -156.441257,"#hawaii #maui #lastday #backtoreality @ Grand Wailea, A Waldorf Astoria Resor"
161964099,FamilyProgramHI,Mon May 07 18:58:42 +0000 2018,19.56666667, -155.5,"Our thoughts, love and mana is with the big island of Hawaii during these"
2388778615,kena_omalley,Mon May 07 18:58:21 +0000 2018,20.68377868, -156.4417521,maui you have a piece of my heart 🌴🌺☀️ @ Mau
118513852,BalloonMagicGuy,Mon May 07 18:57:30 +0000 2018,20.827179, -156.514779,Pikachu I choose you! #balloontwistershawaii #balloontwisting #balloonanimals
414580916,Nokaoibabyrents,Mon May 07 18:47:45 +0000 2018,20.69, -156.43889,"Makena Surf @ Wailea-Makena, Hawai"
247994343,huenot,Mon May 07 18:42:56 +0000 2018,20.8868816, -156.4774079,"Let us climb down. You, me and the pool. 💋 @ Island of Mau"
1075448558,emmgrace2,Mon May 07 18:42:44 +0000 2018,19.64188, -155.99315,"""hurry up I'm not used to smiling"" -me @ Hawaiian Island"
798002978,Rosapena69,Mon May 07 18:32:51 +0000 2018,20.9967, -156.653,"#aloha from #Maui #Hawaii en Kapalua, Hawai"
58750953,amauiweddingday,Mon May 07 18:28:59 +0000 2018,20.8861, -156.675,There's something so pure about this bouquet.⠀#mauiweddingplanner #tent
3962105413,kahiligolfmaui,Mon May 07 18:20:47 +0000 2018,20.827179, -156.514779,Get Golf Ready and accompany us this month for Player Development Month at
285555348,RobertJohnCook,Mon May 07 18:20:17 +0000 2018,19.65, -155.994,‘When we follow our passion with virtues we are adorned with a set of
125356347,katarinaofdnile,Mon May 07 18:12:47 +0000 2018,20.9967, -156.653,Appreciating what makes us equally perfect is far more enriching than
37758023,FSLanai,Mon May 07 18:07:58 +0000 2018,20.83333333, -156.93333333,Our version of the Monday Blues. Photo at Sweetheart Rock (Pu’u Pehe)
1714726381,itsnotben,Mon May 07 18:04:51 +0000 2018,19.431649, -155.21687,"Hawaii, Round 2: Black Sands Beach, giant turtles, scenic coastal drives,"
39596390,DeVante1,Mon May 07 18:04:48 +0000 2018,19.3831, -155.901,"Take it from all Jack Burton it’s all in the wrist. @ Hookena, Hawai"
162261574,MabelJazmin3,Mon May 07 17:53:20 +0000 2018,20.6575, -156.445,#sunset #beach #Godscreation #perfection
162261574,MabelJazmin3,Mon May 07 17:45:39 +0000 2018,20.632483, -156.447802,Disfrutando #bigbeachmaui #hawaii con mi hermoso
261098291,blongchang,Mon May 07 17:44:36 +0000 2018,19.7055, -155.086,"Eerie! @ Hilo, Hawai"
298706224,KingsShopsHI,Mon May 07 17:42:47 +0000 2018,19.9165096, -155.8822174,Shop for Mother’s Day and get a free gift 🌸 Spend $200 or more at Kings’
23015011,ekgeee,Mon May 07 16:50:03 +0000 2018,19.99474937, -155.82442103,Room service with a great view. #hawaiivacation @
437863374,HiloHennaHut,Mon May 07 16:47:49 +0000 2018,19.7055, -155.086,"Thank You Lord for rain.... @ Hilo, Hawai"
270742428,IAMTHELAB,Mon May 07 16:35:33 +0000 2018,19.4982, -155.904,"In an effort to reduce the noise, negativity and to increase my creative"
44781746,zeketomaselli,Mon May 07 16:26:12 +0000 2018,19.69217, -155.06188,This just hit me strong today. Be blessed ohana!
885089840013955072,HotSeatHawaii,Mon May 07 16:16:44 +0000 2018,19.501, -154.953,@hotseathawaii s own bruceomori photo featured on cover of today's latimes .
146108105,adunni66,Mon May 07 15:55:18 +0000 2018,20.1197, -155.593,Be safe. You’re in our thoughts. #bigisland #hawaii #kilauea @ Waipio Valle
109151794,joshbarut,Mon May 07 15:48:01 +0000 2018,20.6540706, -156.44116353,"⠀⠀⠀⠀⠀⠀⠀⠀⠀Reaching OutMakena Landing Beach ParkMakena, Maui,"
39884113,CallawayGable,Mon May 07 15:24:21 +0000 2018,20.9258404, -156.3291168,Happy Anniversary to Shaila and Steven!! I can’t believe that that magical
3318479053,dirtymonkeymaui,Mon May 07 15:19:47 +0000 2018,20.8861, -156.675,Rampage Live  Thursday May 10th No cover 👊 Let’s rock this. @dirtymonkeymaui
375220320,MrRobertScott,Mon May 07 15:14:06 +0000 2018,21.0008086, -156.6538499,"“Mahalo from the hardest act to follow” 🎬🌴 @ The Ritz-Carlton, Kapalu"
34841978,barthafeman,Mon May 07 15:10:14 +0000 2018,20.8861, -156.675,"On Maui right now with my boy, Zander! We are getting in some father/son"
261098291,blongchang,Mon May 07 14:19:46 +0000 2018,19.66058, -155.12304,To put in perspective...  our Island and the
494050767,Urban_Driven,Mon May 07 13:22:45 +0000 2018,20.87670154, -156.6811806,Cool vibes here. Traveling Creative. Writing tomorrow’s vibes. #hawaii
221399915,KelseyMarier,Mon May 07 12:57:46 +0000 2018,20.9107, -156.376,"Not at all sorry for all the Hawaii posts, I just love this place so much!!!!"
245484435,SumoRick,Mon May 07 12:40:33 +0000 2018,19.94619956, -155.8667127,John McEnroe yelling at the chair umpire during the Champions Cup at Mauna
58562147,talonreid,Mon May 07 12:25:47 +0000 2018,19.66965999, -156.02117059,Private plane yesterday around the erupting volcano 🌋 was such an amazing
2485967389,jt65turner,Mon May 07 12:03:01 +0000 2018,20.85361111, -156.31694444,Lighted Banyan tree at Gannon’s estate In Makawao #justgoshoot #mauilifeshots
354072217,MrChunkyExpress,Mon May 07 11:51:14 +0000 2018,20.9107, -156.376,Slow and steady wins the race! #maui #turtlebeach #seaturtle #beautifulday
50324861,AlexVNolan,Mon May 07 11:31:17 +0000 2018,20.69138479, -156.44388733,Man crushed by this studly sea 🌊 god emerging from the waves. The adventures
35183515,sunshinejaxon,Mon May 07 09:58:56 +0000 2018,20.8818, -156.467,"#eastmeetswest @ Kahului, Hawai"
35183515,sunshinejaxon,Mon May 07 09:29:59 +0000 2018,20.8818, -156.467,"#sideboobsunday @ Kahului, Hawai"
2388778615,kena_omalley,Mon May 07 09:02:46 +0000 2018,20.71255, -156.44364,laughing because I got burnt on the first day and had to write a paper @ A
340583912,PineappleClan,Mon May 07 08:59:43 +0000 2018,21.13333333, -157.03333333,"DEADZONES:Yeah, I pay taxes, so much taxes, shit don't make senseWhere do"
76399443,PaddleHi,Mon May 07 08:58:06 +0000 2018,19.56666667, -155.5,G O I N G  P R O#mindsurf  starboardsup #miniwave #livethetikilife
735388292,HawaiiStateGolf,Mon May 07 08:43:41 +0000 2018,20.9179979, -156.69132154,Congrats to Tiffany Chan from Hong Kong on qualifying for the U.S. Women's
780723008,TsunamiiBravo,Mon May 07 08:39:21 +0000 2018,19.64188, -155.99315,A prayer for #hawaii The Light of God Surrounds You…Ka malamalama o Ke
98078157,sensorpixel,Mon May 07 08:29:43 +0000 2018,20.6575, -156.445,Have a wonderful start in a new week!A wonderful maui beach reception to
20118175,Nicknack784,Mon May 07 08:25:14 +0000 2018,20.68081139, -156.44266279,Perfect ending to Day 1 with jacknealy. #maui
526121270,ShortiniPhotog,Mon May 07 08:11:00 +0000 2018,19.94138374, -155.86262757,"Champions Tennis circuit featuring legends Agassi, Sampras, McEnroe, Roddick,"
526121270,ShortiniPhotog,Mon May 07 08:10:12 +0000 2018,19.94138374, -155.86262757,"Champions Tennis circuit featuring legends Agassi, Sampras, McEnroe, Roddick,"
526121270,ShortiniPhotog,Mon May 07 08:09:35 +0000 2018,19.94138374, -155.86262757,"Champions Tennis circuit featuring legends Agassi, Sampras, McEnroe, Roddick,"
526121270,ShortiniPhotog,Mon May 07 08:08:47 +0000 2018,19.94138374, -155.86262757,"Champions Tennis circuit featuring legends Agassi, Sampras, McEnroe, Roddick,"
526121270,ShortiniPhotog,Mon May 07 08:07:06 +0000 2018,19.94138374, -155.86262757,"Champions Tennis circuit featuring legends Agassi, Sampras, McEnroe, Roddick,"
21362404,Kurtkeller21,Mon May 07 08:06:20 +0000 2018,20.8868816, -156.4774079,"Not only being welcome with a lei around my neck, but also a ring around my"
21362404,Kurtkeller21,Mon May 07 08:00:12 +0000 2018,20.8868816, -156.4774079,"Not only being welcome with a lei around my neck, but with a ring around my"
285555348,RobertJohnCook,Mon May 07 07:57:00 +0000 2018,19.1076, -155.767,"Cottage By The Sea &amp; Land, gotta watch... I7ANDw7DnK @"
72107145,djblastmaui,Mon May 07 07:41:18 +0000 2018,20.91636, -156.3804,June 2nd its my 3rd Annual Prince Tribute @charleysmaui #princetribute
944132588,domi_knight,Mon May 07 07:37:52 +0000 2018,20.9107, -156.376,"Honu &amp; Pōpoki @ Paia, Hawai"
735388292,HawaiiStateGolf,Mon May 07 07:15:08 +0000 2018,20.9179979, -156.69132154,Congrats to Sam Cyr and Chris Stutts on advancing to pj5jvHz4Vq Sectional
893280541,KrizkyV,Mon May 07 07:09:04 +0000 2018,19.64188, -155.99315,BOOM @ Hawaiian Island
176106184,Fioutiful,Mon May 07 07:01:24 +0000 2018,20.937426, -156.690079,Hiking to the beach in the Wild #jungle #forest #honoluabay #trees #maui
2360031362,TimeforYOUfit,Mon May 07 06:55:11 +0000 2018,20.894704, -156.48775,#POURACOLDONE Your #brewers take control of the #rays and have clinched a
465058182,allkinecrossfit,Mon May 07 06:54:33 +0000 2018,20.90556, -156.48851,Encourage and raise them up to be strong and learn healthy habits.
144576109,SkipRockDistill,Mon May 07 06:48:46 +0000 2018,20.93191238, -156.69241698,"Got Tiki AF today playing tourist on the beach. Yeah, it was pretty delicious"
14837934,richienorton,Mon May 07 06:43:29 +0000 2018,19.99806, -155.81602,Pray for Big Island.🙏🔥🤙🏾 #hawaii #volcano #volcanonationalpark @ The Big
927731674921631744,katiesellsmaui,Mon May 07 06:30:49 +0000 2018,20.692604, -156.442535,Best way to end a busy day 👌🏼 hope everyone had a great weekend! @ Andaz Maui
1500359862,Superfly8o8,Mon May 07 06:20:31 +0000 2018,20.8740427, -156.4580366,Yelp! Event! planetfitness @yelpmaui
2751117794,byroncelebrant1,Mon May 07 06:17:35 +0000 2018,20.7591, -156.457,Just taking it easy today and loving the spirit of Hawaii #thanksmaui
2340179010,JamesAntony_,Mon May 07 06:05:15 +0000 2018,20.9348, -156.679,"When you don’t have any beach chairs. 🌅🌴#hawaii #maui #travel @ Kaanapali,"
2169748033,awardmagic,Mon May 07 05:44:49 +0000 2018,20.9107, -156.376,"Aloha, from the Aloha State. #travel #rainbow #thegoodlife #hawaii"
176130205,RoseLerner,Mon May 07 05:26:45 +0000 2018,20.9348, -156.679,"Sunset! #honeymoonconfectionery @ Kaanapali, Hawai"
23015011,ekgeee,Mon May 07 05:17:26 +0000 2018,19.99474937, -155.82442103,A few more pictures of #Hawaii @ Hapuna Beach
23015011,ekgeee,Mon May 07 05:17:26 +0000 2018,19.99474937, -155.82442103,A few more pictures of #Hawaii @ Hapuna Beach
23015011,ekgeee,Mon May 07 05:14:29 +0000 2018,19.99474937, -155.82442103,Just a few of the pictures we’ve taken so far.
58562147,talonreid,Mon May 07 05:06:56 +0000 2018,20.89861111, -156.43055556,Mahalo to my girl Madison for sending me back to LA with some laki maikaʻi!
372669565,rollswithit808,Mon May 07 05:06:19 +0000 2018,19.8087484, -155.8405664,Pu’uwa’awa’a boyscouts camping trip this past weekend with my son! This was
362001998,jaynedmc,Mon May 07 05:06:13 +0000 2018,19.9431, -155.79,"#hawaiian #sunset #whatabeautifulworld #bigislandlove @ Waikoloa, Hawai"
1500359862,Superfly8o8,Mon May 07 05:04:37 +0000 2018,20.8740427, -156.4580366,Yelp! Event. planetfitness @yelpmaui
20082649,jammaquino,Mon May 07 04:42:07 +0000 2018,19.4735, -154.92,"#lava flows onto the pavement on Luana Street in Leilani Estates on Sunday,"
1894396488,iputdalexinflex,Mon May 07 04:40:00 +0000 2018,20.7237706, -156.4475995,Recovering from yesterday's Shenanigans #bullymom #luckywelivehawaii @
176130205,RoseLerner,Mon May 07 04:28:17 +0000 2018,20.9348, -156.679,"This koi is ready for her close up #honeymoonconfectionery @ Kaanapali, Hawai"
47749806,senshine,Mon May 07 04:27:45 +0000 2018,20.69245901, -156.44325384,"I'm at Morimoto Maui in Kula, H"
268352653,MaliaInMotion,Mon May 07 04:17:43 +0000 2018,20.83208576, -156.27532174,"Rain or shine, Sunday mornings on the trails with my @mauirunco ohana leave"
46746174,davidyanez,Mon May 07 04:14:23 +0000 2018,19.13664, -155.50421,Enjoying #hawaii #thebigisland after two days #healing services.
25161969,ShaneDoesLA,Mon May 07 04:14:21 +0000 2018,20.7170707, -156.446438,: turns out the nude beach is Shane3.0’s happy place. Richard Hatch knew what
25859302,sdbrady,Mon May 07 04:12:29 +0000 2018,19.9240327, -155.88749886,One of the greats in our world. Ann Houghteling 😍😎😎🏖 @ Hilton Waikoloa Villag
916221392,antonioagosto,Mon May 07 04:05:31 +0000 2018,20.89359649, -156.48022599,"I had a dope weekend with the tantriqhawaii family, capturing Maui’s"
2360031362,TimeforYOUfit,Mon May 07 04:02:54 +0000 2018,20.894704, -156.48775,Baseball under the lights #123beer #mauiadultbaseballleague
140547354,LisRomeritox,Mon May 07 03:45:06 +0000 2018,19.64188, -155.99315,😱😱😱#Repost @aguilanoticiasv with get_repost・・・Impresionantes imágenes de la
140547354,LisRomeritox,Mon May 07 03:38:13 +0000 2018,19.64188, -155.99315,😱🔥 Esta Vaina me Apasiona la Naturaleza es Uff  #Repost @247digitalweb with
140547354,LisRomeritox,Mon May 07 03:22:41 +0000 2018,19.64188, -155.99315,😱 La Naturaleza es INCREÍBLE 😱😱😱 🔥🔥🔥⚫️#Repost univision with
63664352,KalenaLangford,Mon May 07 03:20:04 +0000 2018,19.65, -155.994,"Super love these two + so happy they are mine 💙 @ Kailua-Kona, Hawai"
20118175,Nicknack784,Mon May 07 03:16:58 +0000 2018,20.68081139, -156.44266279,We made it. Officially on vacation. And the sun
606525786,namasteonmaui,Mon May 07 03:16:27 +0000 2018,20.9167, -156.69526,Be smart out there 😬 @ Marriott's Maui Ocean Clu
23034696,jodosrice,Mon May 07 03:15:40 +0000 2018,20.9559, -156.686,Drinking a Kanaha Blonde Ale by @KonaBrewingCo @ Pikake — axZq2
20082649,jammaquino,Mon May 07 03:15:06 +0000 2018,19.4735, -154.92,"Leilani Estates residents Elizabeth Kerekgyarto, right, and Lucina Aquilina"
37758023,FSLanai,Mon May 07 03:11:37 +0000 2018,20.74024162, -156.89549446,Sundays are for sake on Lanai! Sip on different @moalsinc sakes as you learn
84197296,soniafarooq,Mon May 07 02:54:55 +0000 2018,19.4205571, -155.2891501,Thank God Kilauea waited for us to leave before it exploded! 🌋What an
340583912,PineappleClan,Mon May 07 02:54:40 +0000 2018,19.7261635, -155.086633,REVENGE OF THE SIXTH.From a land far far away.#maytheforcebewithyou
21226961,Mr2theP,Mon May 07 02:50:53 +0000 2018,20.9175, -156.32583333,"Smoke smoke smoke kev_stylemedia @darrenvegas #islandfever 🅿️🌴👁 @ Haiku, Hawai"
3579470353,Kitchen_Daoist,Mon May 07 02:50:23 +0000 2018,19.99806, -155.81602,Kohala Sunset: chilled #rum cocktail served #hawaiian style. Click on the
188749336,u_nagi2356,Mon May 07 02:31:17 +0000 2018,19.73549893, -156.04078617,"I'm at コナ国際空港 in Kailua-Kona, H"
1855154000,etk_143,Mon May 07 02:23:36 +0000 2018,19.5833, -155.969,Kyra's henna. Thanks to hennaheart_hawaii it came
40012546,AdrianNBCLA,Mon May 07 02:20:55 +0000 2018,20.6575, -156.445,"Feeling grateful as another weekend comes to an end. Thankful for family,"
14466397,MauiBenjamin,Mon May 07 02:20:03 +0000 2018,20.91404311, -156.32278919,"Maui Kombucha &amp; Sushi rainy day in Haiku, Dad &amp; Daughter Sunday 🤙🏽"
78695524,JoshMarburger,Mon May 07 02:04:14 +0000 2018,20.89361111, -156.48444444,Rad air kaika.milanio islandlifeskateboardsmaui @hitechsurf @JoshMarburger
